"","Time","Price","Size","cum_volume","ppt"
"703",2018-12-20 14:55:53,28.1,1000,738110,0.11
"693",2018-12-20 14:56:11,28.1,100,738210,0.01
"683",2018-12-20 14:56:29,28.1,2000,740210,0.22
"673",2018-12-20 14:56:53,28.05,10,740220,0
"663",2018-12-20 14:58:17,28.1,3460,743680,0.37
"653",2018-12-20 15:00:03,28.1,1000,744680,0.11
"643",2018-12-20 15:00:09,28.15,500,745180,0.05
"633",2018-12-20 15:00:20,28.1,60,745240,0.01
"623",2018-12-20 15:01:26,28.15,10000,755240,1.08
"614",2018-12-20 15:01:28,28.1,790,756030,0.09
"603",2018-12-20 15:01:36,28.1,270,756300,0.03
"593",2018-12-20 15:02:05,28.1,1000,757300,0.11
"583",2018-12-20 15:03:13,28.1,1940,759240,0.21
"573",2018-12-20 15:03:27,28.1,270,759510,0.03
"563",2018-12-20 15:03:54,28.15,190,759700,0.02
"553",2018-12-20 15:04:14,28.1,400,760100,0.04
"5410",2018-12-20 15:04:35,28.15,70,760170,0.01
"5312",2018-12-20 15:04:57,28.15,30,760200,0
"5212",2018-12-20 15:05:54,28.15,1000,761200,0.11
"5112",2018-12-20 15:06:00,28.1,70,761270,0.01
"5012",2018-12-20 15:06:05,28.15,900,762170,0.1
"4912",2018-12-20 15:06:07,28.15,8000,770170,0.86
"4812",2018-12-20 15:06:13,28.15,600,770770,0.06
"4712",2018-12-20 15:06:29,28.15,5000,775770,0.54
"4612",2018-12-20 15:06:40,28.15,10,775780,0
"4512",2018-12-20 15:07:32,28.15,500,776280,0.05
"4412",2018-12-20 15:08:18,28.1,790,777070,0.09
"4312",2018-12-20 15:08:29,28.1,11960,789030,1.29
"4212",2018-12-20 15:08:42,28.15,10000,799030,1.08
"4112",2018-12-20 15:11:06,28.2,10200,809230,1.1
"4012",2018-12-20 15:11:14,28.2,2000,811230,0.22
"3912",2018-12-20 15:12:03,28.15,270,811500,0.03
"3813",2018-12-20 15:12:10,28.2,10000,821500,1.08
"3714",2018-12-20 15:12:18,28.2,1000,822500,0.11
"3614",2018-12-20 15:12:30,28.2,70,822570,0.01
"3514",2018-12-20 15:12:37,28.15,10,822580,0
"3415",2018-12-20 15:13:56,28.15,1000,823580,0.11
"3315",2018-12-20 15:14:33,28.15,10000,833580,1.08
"3215",2018-12-20 15:15:03,28.2,1000,834580,0.11
"3115",2018-12-20 15:15:45,28.15,490,835070,0.05
"3015",2018-12-20 15:16:51,28.2,2000,837070,0.22
"2915",2018-12-20 15:17:25,28.2,2020,839090,0.22
"2815",2018-12-20 15:17:30,28.2,100,839190,0.01
"2715",2018-12-20 15:17:32,28.2,10,839200,0
"2615",2018-12-20 15:17:34,28.15,1080,840280,0.12
"2515",2018-12-20 15:20:14,28.15,4000,844280,0.43
"2415",2018-12-20 15:20:23,28.2,6000,850280,0.65
"2315",2018-12-20 15:20:52,28.2,500,850780,0.05
"2215",2018-12-20 15:21:10,28.2,1000,851780,0.11
"2115",2018-12-20 15:21:33,28.2,500,852280,0.05
"2015",2018-12-20 15:21:51,28.15,130,852410,0.01
"1915",2018-12-20 15:22:03,28.2,10,852420,0
"1815",2018-12-20 15:22:20,28.2,110,852530,0.01
"1715",2018-12-20 15:22:57,28.2,3500,856030,0.38
"1615",2018-12-20 15:22:58,28.2,490,856520,0.05
"1515",2018-12-20 15:23:05,28.2,200,856720,0.02
"1415",2018-12-20 15:23:56,28.2,650,857370,0.07
"1315",2018-12-20 15:26:17,28.25,10,857380,0
"1215",2018-12-20 15:27:10,28.2,1040,858420,0.11
"1115",2018-12-20 15:27:32,28.2,1000,859420,0.11
"1015",2018-12-20 15:27:36,28.25,2000,861420,0.22
"915",2018-12-20 15:28:41,28.25,90,861510,0.01
"815",2018-12-20 15:28:43,28.25,1000,862510,0.11
"715",2018-12-20 15:29:17,28.25,1060,863570,0.11
"615",2018-12-20 15:29:23,28.25,3500,867070,0.38
"554",2018-12-20 15:29:26,28.2,3000,870070,0.32
"4102",2018-12-20 15:29:29,28.25,40,870110,0
"3105",2018-12-20 15:29:39,28.25,200,870310,0.02
"2105",2018-12-20 15:30:11,28.2,4500,874810,0.49
"1105",2018-12-20 15:46:29,28.15,50490,925300,5.46
"3054",2018-12-21 10:15:44,28,5160,5160,0.38
"3044",2018-12-21 10:15:50,27.95,180,5340,0.01
"3034",2018-12-21 10:16:36,27.95,460,5800,0.03
"3024",2018-12-21 10:17:00,27.9,500,6300,0.04
"3016",2018-12-21 10:17:02,27.95,2370,8670,0.18
"3004",2018-12-21 10:17:13,27.9,200,8870,0.01
"2994",2018-12-21 10:18:55,27.95,70,8940,0.01
"2984",2018-12-21 10:19:17,27.95,1550,10490,0.12
"2974",2018-12-21 10:22:07,28,3000,13490,0.22
"2964",2018-12-21 10:22:11,27.95,200,13690,0.01
"2954",2018-12-21 10:23:07,27.95,2000,15690,0.15
"2944",2018-12-21 10:23:27,28,8860,24550,0.66
"2934",2018-12-21 10:24:32,28,410,24960,0.03
"2924",2018-12-21 10:25:15,28,10,24970,0
"2916",2018-12-21 10:25:21,28,900,25870,0.07
"2904",2018-12-21 10:26:04,28,1000,26870,0.07
"2894",2018-12-21 10:26:17,28,100,26970,0.01
"2884",2018-12-21 10:26:25,28,5100,32070,0.38
"2874",2018-12-21 10:26:26,28,240,32310,0.02
"2864",2018-12-21 10:27:08,27.95,6000,38310,0.45
"2854",2018-12-21 10:27:27,27.95,100,38410,0.01
"2844",2018-12-21 10:28:01,27.95,2000,40410,0.15
"2834",2018-12-21 10:28:25,27.95,280,40690,0.02
"2824",2018-12-21 10:28:53,27.95,100,40790,0.01
"2816",2018-12-21 10:28:56,27.95,1400,42190,0.1
"2804",2018-12-21 10:30:05,27.95,1220,43410,0.09
"2794",2018-12-21 10:30:51,27.95,200,43610,0.01
"2784",2018-12-21 10:32:10,27.95,600,44210,0.04
"2774",2018-12-21 10:35:30,27.95,20,44230,0
"2764",2018-12-21 10:35:35,27.95,2560,46790,0.19
"2754",2018-12-21 10:35:50,27.95,5000,51790,0.37
"2744",2018-12-21 10:36:12,27.95,5250,57040,0.39
"2734",2018-12-21 10:36:15,27.95,8410,65450,0.63
"2724",2018-12-21 10:37:28,27.95,2370,67820,0.18
"2716",2018-12-21 10:39:28,27.95,5000,72820,0.37
"2704",2018-12-21 10:39:47,27.95,610,73430,0.05
"2694",2018-12-21 10:40:36,27.95,730,74160,0.05
"2684",2018-12-21 10:41:04,27.95,150,74310,0.01
"2674",2018-12-21 10:41:23,27.95,300,74610,0.02
"2664",2018-12-21 10:41:31,27.95,4920,79530,0.37
"2654",2018-12-21 10:41:42,27.95,80,79610,0.01
"2644",2018-12-21 10:41:51,27.95,90,79700,0.01
"2634",2018-12-21 10:42:16,27.95,2280,81980,0.17
"2624",2018-12-21 10:43:07,27.9,900,82880,0.07
"2616",2018-12-21 10:44:34,27.9,2000,84880,0.15
"2604",2018-12-21 10:44:40,28,2160,87040,0.16
"2594",2018-12-21 10:45:09,27.9,500,87540,0.04
"2584",2018-12-21 10:45:20,27.9,300,87840,0.02
"2574",2018-12-21 10:45:21,27.95,500,88340,0.04
"2564",2018-12-21 10:46:37,27.95,6500,94840,0.48
"2554",2018-12-21 10:46:56,27.95,4000,98840,0.3
"2544",2018-12-21 10:47:14,27.95,60,98900,0
"2534",2018-12-21 10:47:33,27.9,800,99700,0.06
"2524",2018-12-21 10:48:32,27.9,10,99710,0
"2516",2018-12-21 10:48:47,27.9,70,99780,0.01
"2504",2018-12-21 10:48:54,27.9,500,100280,0.04
"2494",2018-12-21 10:49:04,27.95,2000,102280,0.15
"2484",2018-12-21 10:50:05,27.95,100,102380,0.01
"2474",2018-12-21 10:50:25,27.95,7200,109580,0.54
"2464",2018-12-21 10:51:33,27.95,100,109680,0.01
"2454",2018-12-21 10:51:37,27.95,10,109690,0
"2444",2018-12-21 10:53:02,28,500,110190,0.04
"2434",2018-12-21 10:53:58,27.95,2250,112440,0.17
"2424",2018-12-21 10:54:23,27.95,5000,117440,0.37
"2416",2018-12-21 10:59:35,27.95,21130,138570,1.57
"2404",2018-12-21 10:59:52,27.95,1000,139570,0.07
"2394",2018-12-21 10:59:55,27.95,500,140070,0.04
"2384",2018-12-21 10:59:59,27.95,30,140100,0
"2374",2018-12-21 11:00:02,27.95,1000,141100,0.07
"2364",2018-12-21 11:00:04,27.95,1340,142440,0.1
"2354",2018-12-21 11:02:44,27.95,110,142550,0.01
"2344",2018-12-21 11:03:12,27.95,10000,152550,0.74
"2334",2018-12-21 11:04:54,28,15000,167550,1.11
"2324",2018-12-21 11:05:02,27.95,890,168440,0.07
"2316",2018-12-21 11:06:01,27.95,3000,171440,0.22
"2304",2018-12-21 11:06:36,27.95,100,171540,0.01
"2294",2018-12-21 11:07:25,27.95,7000,178540,0.52
"2284",2018-12-21 11:07:35,27.95,3000,181540,0.22
"2274",2018-12-21 11:09:30,28,10,181550,0
"2264",2018-12-21 11:10:07,27.95,7000,188550,0.52
"2254",2018-12-21 11:10:24,27.95,5000,193550,0.37
"2244",2018-12-21 11:10:54,27.95,2000,195550,0.15
"2234",2018-12-21 11:11:03,27.95,2090,197640,0.16
"2224",2018-12-21 11:11:46,27.95,1000,198640,0.07
"2216",2018-12-21 11:13:00,27.9,45000,243640,3.34
"2204",2018-12-21 11:13:45,27.95,50,243690,0
"2194",2018-12-21 11:13:58,27.95,500,244190,0.04
"2184",2018-12-21 11:14:45,27.9,10,244200,0
"2174",2018-12-21 11:16:04,27.95,100,244300,0.01
"2164",2018-12-21 11:16:38,27.95,2000,246300,0.15
"2154",2018-12-21 11:17:23,27.95,3000,249300,0.22
"2144",2018-12-21 11:17:29,27.95,500,249800,0.04
"2134",2018-12-21 11:17:35,27.9,30,249830,0
"2124",2018-12-21 11:20:25,27.95,500,250330,0.04
"2116",2018-12-21 11:22:03,27.95,100,250430,0.01
"2106",2018-12-21 11:23:23,27.9,24240,274670,1.8
"2094",2018-12-21 11:24:16,27.85,300,274970,0.02
"2084",2018-12-21 11:26:45,27.85,100,275070,0.01
"2074",2018-12-21 11:26:46,27.9,1500,276570,0.11
"2064",2018-12-21 11:26:53,27.9,500,277070,0.04
"2054",2018-12-21 11:27:34,27.9,1000,278070,0.07
"2044",2018-12-21 11:28:17,27.9,100,278170,0.01
"2034",2018-12-21 11:28:29,27.9,2030,280200,0.15
"2024",2018-12-21 11:31:28,27.95,340,280540,0.03
"2016",2018-12-21 11:32:31,27.9,10,280550,0
"2004",2018-12-21 11:34:19,27.9,210,280760,0.02
"1994",2018-12-21 11:36:11,27.9,500,281260,0.04
"1984",2018-12-21 11:37:30,27.95,4020,285280,0.3
"1974",2018-12-21 11:37:58,27.95,10,285290,0
"1964",2018-12-21 11:39:15,27.95,2370,287660,0.18
"1954",2018-12-21 11:39:16,27.9,9650,297310,0.72
"1944",2018-12-21 11:39:24,27.9,7000,304310,0.52
"1934",2018-12-21 11:39:32,27.9,200,304510,0.01
"1924",2018-12-21 11:40:18,27.95,10,304520,0
"1916",2018-12-21 11:41:52,27.9,1000,305520,0.07
"1904",2018-12-21 11:42:21,27.9,880,306400,0.07
"1894",2018-12-21 11:42:51,27.9,830,307230,0.06
"1884",2018-12-21 11:44:10,27.9,2540,309770,0.19
"1874",2018-12-21 11:45:01,27.9,10,309780,0
"1864",2018-12-21 11:45:43,27.9,100,309880,0.01
"1854",2018-12-21 11:45:55,27.9,10,309890,0
"1844",2018-12-21 11:46:31,27.9,2000,311890,0.15
"1834",2018-12-21 11:46:58,27.85,100,311990,0.01
"1824",2018-12-21 11:47:26,27.9,500,312490,0.04
"1816",2018-12-21 11:47:36,27.9,200,312690,0.01
"1804",2018-12-21 11:47:43,27.9,800,313490,0.06
"1794",2018-12-21 11:48:44,27.9,400,313890,0.03
"1784",2018-12-21 11:51:31,27.9,1800,315690,0.13
"1774",2018-12-21 11:53:59,27.95,1000,316690,0.07
"1764",2018-12-21 11:55:15,27.95,5920,322610,0.44
"1754",2018-12-21 11:55:48,27.95,200,322810,0.01
"1744",2018-12-21 11:58:03,27.95,500,323310,0.04
"1734",2018-12-21 11:58:07,27.95,3820,327130,0.28
"1724",2018-12-21 11:59:12,27.95,10,327140,0
"1716",2018-12-21 12:00:38,27.95,6000,333140,0.45
"1704",2018-12-21 12:01:52,27.95,250,333390,0.02
"1694",2018-12-21 12:02:07,27.95,2840,336230,0.21
"1684",2018-12-21 12:02:23,27.95,20,336250,0
"1674",2018-12-21 12:03:01,27.95,140,336390,0.01
"1664",2018-12-21 12:03:12,27.95,370,336760,0.03
"1654",2018-12-21 12:05:13,28,60,336820,0
"1644",2018-12-21 12:08:34,27.95,7000,343820,0.52
"1634",2018-12-21 12:08:40,27.95,5000,348820,0.37
"1624",2018-12-21 12:09:30,27.95,860,349680,0.06
"1616",2018-12-21 12:12:07,27.95,1400,351080,0.1
"1604",2018-12-21 12:12:13,27.95,700,351780,0.05
"1594",2018-12-21 12:12:27,27.95,2040,353820,0.15
"1584",2018-12-21 12:16:09,27.95,100,353920,0.01
"1574",2018-12-21 12:16:10,28,2370,356290,0.18
"1564",2018-12-21 12:17:07,28,1000,357290,0.07
"1554",2018-12-21 12:17:10,27.95,4360,361650,0.32
"1544",2018-12-21 12:17:24,27.95,140,361790,0.01
"1534",2018-12-21 12:18:50,27.95,500,362290,0.04
"1524",2018-12-21 12:18:52,27.95,360,362650,0.03
"1516",2018-12-21 12:21:42,27.95,50,362700,0
"1504",2018-12-21 12:23:38,27.95,6000,368700,0.45
"1494",2018-12-21 12:23:47,27.95,4000,372700,0.3
"1484",2018-12-21 12:24:19,27.95,50,372750,0
"1474",2018-12-21 12:25:08,27.95,2000,374750,0.15
"1464",2018-12-21 12:27:47,27.95,1650,376400,0.12
"1454",2018-12-21 14:01:18,27.9,28170,404570,2.09
"1444",2018-12-21 14:05:44,27.9,4000,408570,0.3
"1434",2018-12-21 14:05:55,27.9,3120,411690,0.23
"1424",2018-12-21 14:05:57,27.9,300,411990,0.02
"1416",2018-12-21 14:07:50,27.95,100,412090,0.01
"1404",2018-12-21 14:08:04,27.9,10,412100,0
"1394",2018-12-21 14:08:53,27.95,20,412120,0
"1384",2018-12-21 14:09:32,27.95,240,412360,0.02
"1374",2018-12-21 14:14:09,27.95,400,412760,0.03
"1364",2018-12-21 14:15:37,27.95,360,413120,0.03
"1354",2018-12-21 14:16:26,27.95,10,413130,0
"1344",2018-12-21 14:18:08,27.95,2000,415130,0.15
"1334",2018-12-21 14:19:38,27.95,10,415140,0
"1324",2018-12-21 14:21:19,27.95,3000,418140,0.22
"1316",2018-12-21 14:21:50,27.95,50,418190,0
"1304",2018-12-21 14:22:12,27.9,400,418590,0.03
"1294",2018-12-21 14:23:21,27.9,1000,419590,0.07
"1284",2018-12-21 14:24:13,27.9,280,419870,0.02
"1274",2018-12-21 14:24:53,27.9,2000,421870,0.15
"1264",2018-12-21 14:26:16,27.9,7000,428870,0.52
"1254",2018-12-21 14:26:24,27.9,10,428880,0
"1244",2018-12-21 14:26:27,27.9,2700,431580,0.2
"1234",2018-12-21 14:27:03,27.9,7000,438580,0.52
"1224",2018-12-21 14:28:47,27.9,5000,443580,0.37
"1216",2018-12-21 14:29:41,27.9,350,443930,0.03
"1204",2018-12-21 14:30:20,27.9,1200,445130,0.09
"1194",2018-12-21 14:31:24,27.9,15000,460130,1.11
"1184",2018-12-21 14:32:37,27.9,7000,467130,0.52
"1174",2018-12-21 14:33:18,27.9,790,467920,0.06
"1164",2018-12-21 14:34:10,27.9,3110,471030,0.23
"1154",2018-12-21 14:34:43,27.85,850,471880,0.06
"1144",2018-12-21 14:35:02,27.9,2000,473880,0.15
"1134",2018-12-21 14:35:05,27.9,1200,475080,0.09
"1124",2018-12-21 14:35:08,27.9,100,475180,0.01
"1116",2018-12-21 14:37:32,27.9,1100,476280,0.08
"1106",2018-12-21 14:38:12,27.9,5000,481280,0.37
"1094",2018-12-21 14:38:41,27.9,10820,492100,0.8
"1084",2018-12-21 14:40:34,27.9,1200,493300,0.09
"1074",2018-12-21 14:41:01,27.85,300,493600,0.02
"1064",2018-12-21 14:41:50,27.85,580,494180,0.04
"1054",2018-12-21 14:44:21,27.85,1000,495180,0.07
"1044",2018-12-21 14:44:47,27.85,1850,497030,0.14
"1034",2018-12-21 14:45:27,27.85,1100,498130,0.08
"1024",2018-12-21 14:45:36,27.85,900,499030,0.07
"1016",2018-12-21 14:46:01,27.85,1000,500030,0.07
"1004",2018-12-21 14:46:02,27.85,10600,510630,0.79
"994",2018-12-21 14:46:07,27.85,6000,516630,0.45
"984",2018-12-21 14:46:17,27.85,8000,524630,0.59
"974",2018-12-21 14:46:27,27.85,7500,532130,0.56
"964",2018-12-21 14:46:37,27.85,8000,540130,0.59
"954",2018-12-21 14:46:53,27.85,1900,542030,0.14
"944",2018-12-21 14:47:16,27.85,300,542330,0.02
"934",2018-12-21 14:47:21,27.85,3400,545730,0.25
"924",2018-12-21 14:47:51,27.85,500,546230,0.04
"916",2018-12-21 14:49:20,27.85,2750,548980,0.2
"904",2018-12-21 14:49:33,27.85,750,549730,0.06
"894",2018-12-21 14:49:40,27.85,10,549740,0
"884",2018-12-21 14:49:58,27.85,1490,551230,0.11
"874",2018-12-21 14:51:34,27.9,13380,564610,0.99
"864",2018-12-21 14:52:21,27.9,500,565110,0.04
"854",2018-12-21 14:52:53,27.95,2000,567110,0.15
"844",2018-12-21 14:53:30,27.9,370,567480,0.03
"834",2018-12-21 14:54:39,27.95,10140,577620,0.75
"824",2018-12-21 14:54:57,28,2370,579990,0.18
"816",2018-12-21 14:54:59,28,790,580780,0.06
"804",2018-12-21 14:56:34,28,2370,583150,0.18
"794",2018-12-21 14:56:48,27.95,100,583250,0.01
"784",2018-12-21 14:56:58,27.95,10,583260,0
"774",2018-12-21 14:57:19,27.95,5000,588260,0.37
"764",2018-12-21 14:57:27,27.95,2580,590840,0.19
"754",2018-12-21 14:59:02,27.95,2370,593210,0.18
"744",2018-12-21 14:59:39,27.9,10,593220,0
"734",2018-12-21 15:01:50,27.9,400,593620,0.03
"724",2018-12-21 15:01:56,27.95,100,593720,0.01
"716",2018-12-21 15:03:12,27.95,10,593730,0
"704",2018-12-21 15:03:51,27.9,8000,601730,0.59
"694",2018-12-21 15:04:00,27.9,5000,606730,0.37
"684",2018-12-21 15:04:10,27.9,890,607620,0.07
"674",2018-12-21 15:04:17,27.9,4110,611730,0.31
"664",2018-12-21 15:04:24,27.9,60,611790,0
"654",2018-12-21 15:05:23,27.9,3200,614990,0.24
"644",2018-12-21 15:05:38,27.9,20,615010,0
"634",2018-12-21 15:05:43,27.9,30,615040,0
"624",2018-12-21 15:05:59,27.9,100,615140,0.01
"616",2018-12-21 15:06:19,27.9,2650,617790,0.2
"604",2018-12-21 15:07:27,27.9,100,617890,0.01
"594",2018-12-21 15:07:40,27.9,7270,625160,0.54
"584",2018-12-21 15:07:58,27.9,500,625660,0.04
"574",2018-12-21 15:08:03,27.9,300,625960,0.02
"564",2018-12-21 15:08:20,27.9,500,626460,0.04
"555",2018-12-21 15:08:30,27.85,1000,627460,0.07
"5411",2018-12-21 15:08:33,27.9,100,627560,0.01
"5313",2018-12-21 15:08:40,27.9,1000,628560,0.07
"5213",2018-12-21 15:08:49,27.9,2800,631360,0.21
"5113",2018-12-21 15:09:23,27.9,200,631560,0.01
"5013",2018-12-21 15:09:32,27.9,2330,633890,0.17
"4913",2018-12-21 15:10:45,27.9,10000,643890,0.74
"4813",2018-12-21 15:11:03,27.9,6130,650020,0.46
"4713",2018-12-21 15:11:16,27.9,2000,652020,0.15
"4613",2018-12-21 15:11:19,27.9,3000,655020,0.22
"4513",2018-12-21 15:11:39,27.9,3800,658820,0.28
"4413",2018-12-21 15:11:47,27.9,5070,663890,0.38
"4313",2018-12-21 15:12:01,27.95,3000,666890,0.22
"4213",2018-12-21 15:13:31,27.95,9450,676340,0.7
"4113",2018-12-21 15:15:22,27.9,1800,678140,0.13
"4013",2018-12-21 15:16:48,28,50,678190,0
"3913",2018-12-21 15:17:27,27.9,950,679140,0.07
"3814",2018-12-21 15:17:29,27.95,1000,680140,0.07
"3715",2018-12-21 15:18:23,27.9,100,680240,0.01
"3615",2018-12-21 15:18:29,27.9,300,680540,0.02
"3515",2018-12-21 15:18:59,27.9,1000,681540,0.07
"3416",2018-12-21 15:19:15,27.95,10700,692240,0.8
"3316",2018-12-21 15:19:45,27.9,6000,698240,0.45
"3216",2018-12-21 15:19:51,27.95,4100,702340,0.3
"3116",2018-12-21 15:20:04,28,20,702360,0
"3017",2018-12-21 15:20:09,28,2000,704360,0.15
"2917",2018-12-21 15:20:37,28,800,705160,0.06
"2817",2018-12-21 15:21:32,28,1000,706160,0.07
"2717",2018-12-21 15:21:55,28,650,706810,0.05
"2617",2018-12-21 15:21:56,28,110,706920,0.01
"2517",2018-12-21 15:22:01,28,100,707020,0.01
"2417",2018-12-21 15:22:59,27.95,1620,708640,0.12
"2317",2018-12-21 15:23:00,27.95,50,708690,0
"2217",2018-12-21 15:23:21,27.9,1000,709690,0.07
"2117",2018-12-21 15:23:29,27.95,10,709700,0
"2017",2018-12-21 15:23:33,27.95,100,709800,0.01
"1917",2018-12-21 15:23:46,27.9,7000,716800,0.52
"1817",2018-12-21 15:24:40,27.95,100,716900,0.01
"1717",2018-12-21 15:24:56,27.9,2410,719310,0.18
"1617",2018-12-21 15:25:05,27.9,2500,721810,0.19
"1517",2018-12-21 15:25:20,27.9,10,721820,0
"1417",2018-12-21 15:25:47,27.9,50,721870,0
"1317",2018-12-21 15:25:52,27.85,4120,725990,0.31
"1217",2018-12-21 15:26:09,27.9,100,726090,0.01
"1117",2018-12-21 15:27:11,27.9,1610,727700,0.12
"1017",2018-12-21 15:27:20,27.85,5000,732700,0.37
"917",2018-12-21 15:27:25,27.9,100,732800,0.01
"817",2018-12-21 15:27:40,27.9,500,733300,0.04
"717",2018-12-21 15:27:44,27.9,10,733310,0
"617",2018-12-21 15:28:40,27.85,7000,740310,0.52
"556",2018-12-21 15:28:41,27.85,1000,741310,0.07
"4103",2018-12-21 15:28:50,27.9,10,741320,0
"3106",2018-12-21 15:29:16,27.9,100,741420,0.01
"2107",2018-12-21 15:29:21,27.9,3700,745120,0.28
"1107",2018-12-21 15:46:57,27.85,600210,1345330,44.61
"4941",2018-12-24 10:15:46,27.8,7250,7250,0.35
"4931",2018-12-24 10:17:04,27.8,1000,8250,0.05
"4921",2018-12-24 10:17:59,27.85,2500,10750,0.12
"4914",2018-12-24 10:18:59,27.8,400,11150,0.02
"4901",2018-12-24 10:19:12,27.85,100,11250,0
"4891",2018-12-24 10:20:03,27.9,40000,51250,1.92
"4881",2018-12-24 10:20:34,27.9,440,51690,0.02
"4871",2018-12-24 10:21:21,28,5000,56690,0.24
"4861",2018-12-24 10:21:50,28,1000,57690,0.05
"4851",2018-12-24 10:21:51,28,4000,61690,0.19
"4841",2018-12-24 10:21:53,28,1000,62690,0.05
"4831",2018-12-24 10:22:02,28,600,63290,0.03
"4821",2018-12-24 10:22:07,28,100,63390,0
"4814",2018-12-24 10:22:09,27.95,1000,64390,0.05
"4801",2018-12-24 10:22:21,28,5000,69390,0.24
"4791",2018-12-24 10:22:22,27.95,9100,78490,0.44
"4781",2018-12-24 10:22:27,27.95,500,78990,0.02
"4771",2018-12-24 10:22:40,27.95,400,79390,0.02
"4761",2018-12-24 10:22:50,28,2000,81390,0.1
"4751",2018-12-24 10:23:41,28,10000,91390,0.48
"4741",2018-12-24 10:23:52,28,1400,92790,0.07
"4731",2018-12-24 10:23:53,28,400,93190,0.02
"4721",2018-12-24 10:24:14,28,500,93690,0.02
"4714",2018-12-24 10:24:20,28,100,93790,0
"4701",2018-12-24 10:25:28,27.95,950,94740,0.05
"4691",2018-12-24 10:26:36,27.95,3950,98690,0.19
"4681",2018-12-24 10:28:52,27.95,1500,100190,0.07
"4671",2018-12-24 10:29:37,27.9,500,100690,0.02
"4661",2018-12-24 10:29:44,27.95,1500,102190,0.07
"4651",2018-12-24 10:30:18,27.95,30,102220,0
"4641",2018-12-24 10:31:21,27.9,10,102230,0
"4631",2018-12-24 10:32:34,27.9,400,102630,0.02
"4621",2018-12-24 10:34:26,27.9,1180,103810,0.06
"4614",2018-12-24 10:34:54,27.9,9900,113710,0.47
"4601",2018-12-24 10:36:00,27.9,100,113810,0
"4591",2018-12-24 10:36:52,27.9,10000,123810,0.48
"4581",2018-12-24 10:37:15,27.9,100,123910,0
"4571",2018-12-24 10:37:57,27.9,70,123980,0
"4561",2018-12-24 10:38:55,27.9,5000,128980,0.24
"4551",2018-12-24 10:40:59,27.9,20,129000,0
"4541",2018-12-24 10:42:00,27.9,20000,149000,0.96
"4531",2018-12-24 10:42:16,27.9,100,149100,0
"4521",2018-12-24 10:42:28,27.95,2000,151100,0.1
"4514",2018-12-24 10:43:18,27.9,12580,163680,0.6
"4501",2018-12-24 10:44:09,27.85,30000,193680,1.44
"4491",2018-12-24 10:44:32,27.85,1950,195630,0.09
"4481",2018-12-24 10:46:03,27.8,790,196420,0.04
"4471",2018-12-24 10:46:05,27.85,100,196520,0
"4461",2018-12-24 10:46:43,27.8,1320,197840,0.06
"4451",2018-12-24 10:49:11,27.85,1100,198940,0.05
"4441",2018-12-24 10:49:36,27.8,15820,214760,0.76
"4431",2018-12-24 10:50:10,27.8,440,215200,0.02
"4421",2018-12-24 10:50:12,27.8,10,215210,0
"4414",2018-12-24 10:50:20,27.75,100,215310,0
"4401",2018-12-24 10:50:22,27.75,110,215420,0.01
"4391",2018-12-24 10:50:53,27.75,200,215620,0.01
"4381",2018-12-24 10:51:12,27.75,3000,218620,0.14
"4371",2018-12-24 10:51:52,27.75,10,218630,0
"4361",2018-12-24 10:52:26,27.7,500,219130,0.02
"4351",2018-12-24 10:52:29,27.75,600,219730,0.03
"4341",2018-12-24 10:52:30,27.75,30,219760,0
"4331",2018-12-24 10:53:10,27.7,210,219970,0.01
"4321",2018-12-24 10:53:47,27.75,1000,220970,0.05
"4314",2018-12-24 10:54:00,27.75,1980,222950,0.09
"4301",2018-12-24 10:57:01,27.75,10000,232950,0.48
"4291",2018-12-24 10:57:39,27.75,3000,235950,0.14
"4281",2018-12-24 10:59:40,27.75,1600,237550,0.08
"4271",2018-12-24 11:00:40,27.75,2000,239550,0.1
"4261",2018-12-24 11:00:57,27.75,2180,241730,0.1
"4251",2018-12-24 11:02:00,27.75,790,242520,0.04
"4241",2018-12-24 11:02:13,27.75,1000,243520,0.05
"4231",2018-12-24 11:02:16,27.7,820,244340,0.04
"4221",2018-12-24 11:03:16,27.7,1600,245940,0.08
"4214",2018-12-24 11:03:51,27.75,30,245970,0
"4201",2018-12-24 11:04:11,27.75,110,246080,0.01
"4191",2018-12-24 11:04:25,27.7,10000,256080,0.48
"4181",2018-12-24 11:04:27,27.7,2000,258080,0.1
"4171",2018-12-24 11:05:17,27.7,6750,264830,0.32
"4161",2018-12-24 11:05:30,27.7,500,265330,0.02
"4151",2018-12-24 11:06:45,27.7,30,265360,0
"4141",2018-12-24 11:06:52,27.65,1600,266960,0.08
"4131",2018-12-24 11:07:47,27.65,110,267070,0.01
"4121",2018-12-24 11:08:11,27.65,1440,268510,0.07
"4114",2018-12-24 11:08:18,27.65,210,268720,0.01
"4104",2018-12-24 11:08:39,27.65,1830,270550,0.09
"4091",2018-12-24 11:10:28,27.65,1070,271620,0.05
"4081",2018-12-24 11:10:45,27.6,10,271630,0
"4071",2018-12-24 11:10:46,27.65,30,271660,0
"4061",2018-12-24 11:11:18,27.65,500,272160,0.02
"4051",2018-12-24 11:11:32,27.6,10000,282160,0.48
"4041",2018-12-24 11:11:39,27.6,6000,288160,0.29
"4031",2018-12-24 11:13:11,27.6,250,288410,0.01
